Classification,AllocationType,Description,ExpenseTypeCode,FormID,HasAttendees,HasExceptions,HasImage,HasVAT,ID,ExpenseTypeName,IsBillable,IsImageRequired,IsPersonal,IsPersonalCardCharge,LocationID,LocationName,PaymentTypeID,PaymentTypeName,PostedAmount,ReceiptReceived,ReportID,ReportOwnerID,SpendCategoryCode,SpendCategoryName,TaxReceiptType,TransactionAmount,TransactionCurrencyCode,TransactionDate,Vendor,ExchangeRate,ApprovedAmount
ApprovedAmount,F,ent,DUPLC,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0bJ9aIueQF4rWQQp6n1kLSJa$svQ,Duplicating,FALSE,TRUE,FALSE,FALSE,gWtbwiGzPwnEjirg1BzQja2lGDw$sSQuIfsQ,"New York, New York",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,B30EDFA4AD0B4E7EBCF2,sriadmin@anybizbu.com,OFFIC,Office,N,68.23,USD,11/09/15,Office Warehouse,1,68.23
ApprovedAmount,N,ent,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0aZgm61gLsfralplXv2gTamB40w,Office Supplies,FALSE,TRUE,FALSE,FALSE,gWtbwiGzPtnQkmvRnl6L0EOUvwXHeJR8hOQ,"Los Angeles, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,C8C78AA646BD451295D1,steveb@anybizbu.com,OFFIC,Office,N,68.23,USD,02/27/15,Office Warehouse,1,68.23
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GutZpvmYb1Q5cQs2MBYoQgnnWA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,4B01560923134CECA624,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Enter a description here,AIRFR,gWnhNrzltcmakeqRCF20W4vBFvjiwvBS9hA,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0Yp1cKmvbNC7Z44b1heKSMRkpiA,Airfare,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,560,FALSE,539056B4AACC4E87A45D,travelerCaseware@anybiz.com,AIRFR,Airfare,N,560,USD,10/01/15,n/a,1,560
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GZ8p$pIghjRXT7dvKLSPxRSQt$sQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,4A5998FD184548369CAD,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Guwm8Y$stMQC0yRCr1QCGxwLw$sQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,13031C1C58964C29A43A,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Web Service7,ENTRT,gWnhNrzltdRjV7OtLH78gisGN5MhIsoNBeg,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt2bOgvx6$pxpGb7wqR2GmT5$sAJ2Uw,Entertainment,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,765,FALSE,D724C11B1B08405DA631,astauffer@anybizbu.com,ENTER,Entertainment,N,765,USD,02/04/13,Web Service7,1,765
HasComments,N,fafda,AIRFR,gWnhNrzltcmakeqRCF20W4vBFvjiwvBS9hA,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1au0vjmeN$pvLN$pUaIb6NLYi3Zqg,Airfare,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxHFQ$sJgZV1iVmspV1qCtKirkSg,"Dallas-Fort Worth Int Apt, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),253.6,FALSE,CCD92599CDF14AFE9B87,ambers@anybizbu.com,AIRFR,Airfare,N,253.6,USD,03/21/13,U.S. Airways,1,253.6
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HpcmzPwB1wpni$pXjl9OO6BYzcQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,34B804D2231B4AE68B90,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Business Visit,LUNCH,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0ap4qwzGEF6VfCSvXrM25Ot4kMA,Lunch,FALSE,TRUE,FALSE,FALSE,gWtbwiGzJsXAicCPD1qcqJiWrzMO1BMpO8A,"Beijing, CHINA",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,33.5,FALSE,A32515C192C14D10B47E,wsadmin@Connect-VATit.co.uk,MEALS,Meal,N,41.14,EUR,05/21/14,Lunch,0.8144,41.14
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aJhZ4GfhGieOm1QmkCAHNqABgw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,512C3F3CFF5C4AB08D42,davidl@anybiz.com,OTHER,Other,N,10,USD,12/13/12,Tango Card,1,10
HasComments,N,flip chart,OFCSP,gWnhNrzltdGPf3UMO25RjDiEXjuyb2E4gcQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0aplemMOsMS7H7EHoCqtiK7B7eg,Office Supplies,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,F6501EFAC024439CA8A8,ewadmin@anybizbu.com,OFFIC,Office,N,100,USD,11/11/14,n/a,1,100
HasComments,N,Meal with attendees,BUSML,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt2a59ZiFbgH6ZrQIxyNEnHcwUXVA,Business Meal (attendees),FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,29.23,FALSE,F7614C46203447ED89C1,Lamarrjtest@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,29.23,USD,01/12/11,Kinkos,1,29.23
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZ9ZcPQ6G1KXgCLSLD$sGSKLe5Q,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,15,FALSE,1C6676712D6843E5ADD8,chrish@anybiz.com,OTHER,Other,N,15,USD,09/05/12,Tango Card,1,15
HasComments,N,Dinner,DINNR,gWnhNrzltdBaiDNKjzehpDByvZwhFVywQXg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0ap5cC5dAkPukY5yMFC$pbviB7Yw,Dinner,FALSE,TRUE,FALSE,FALSE,gWtbwiGzKsAQhAIb6LRdseptZNhPVHzGRcw,"Helsinki, FINLAND",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,65.48,FALSE,9AE14C3FDD614221A0FA,wsadmin@Connect-VATit.co.uk,MEALA,Meal - Count in Daily Meal Allowance,N,82.51,EUR,09/06/14,Restaurant,0.7936,82.51
ApprovedAmount,N,Food and fun,CARRT,gWnhNrzltdWKlyOwp$pW6GQKvIjfmz1HjRzg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0auwq20BG$pVfcR$pEyDp$pRRvY4GQ,Car Rental,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsHZXq$sPrZ7TWStaeg$sYK3wilwA,"San Jose, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),120,FALSE,4C1C6A75B54741A3A835,ashleye@anybizbu.com,CARRT,Car Rental,N,120,USD,03/07/15,National,1,120
HasComments,N,Fun,1052,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0apkrYLgfRcc6CHQTS7kU4i$sCXQ,Computer accessories,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOw3EhDhIA3eo5qJLalrQ3epQYBQ,"Carrollton, Texas",gWrQbNglpw$pQVSMJiMYJadw7fFTb3,Purchasing Card CBCP,200.07,FALSE,682369230A1A4155B988,HigherEd_Testuser@anybizbu.com,OTHER,Other,N,200.07,USD,11/01/14,CDW,1,200.07
HasComments,N,Fun,CELPH,gWnhNrzltdRbWx7NQ6hbo8gBkfXEfOECQcg,FALSE,FALSE,FALSE,TRUE,gWk7Lzqt3GpcuRI3dL$pXtjgutJp$pwlbmWRg,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzIw3ImEfo8wer5vqkqWNMSUotvqw,"Edmonton, Alberta",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,41F81734774C49A2B4A0,heatherk_test@anybizbu.com,TELEC,Telecom,R,100,CAD,12/23/11,n/a,1,100
HasComments,N,fun,DINNR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1HZZe9NCg2VzaCN1Ib3FZ3etZhA,Dinner,FALSE,FALSE,FALSE,FALSE,gWtbwiGzLsHJQ0nh5OM$sSl1yX8wOKF5eUag,"London, UNITED KINGDOM",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,1C30FC4318AA437498CE,wsadminVATBox@anybiz.com,MEALA,Meal - Count in Daily Meal Allowance,N,100,ILS,08/05/14,n/a,1,100
HasComments,N,test,DINNR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3apkv1COsjvGTGH2GW5iCeoCcTg,Dinner,FALSE,TRUE,FALSE,FALSE,gWtbwiGzPxQQhVysYQ3S4i8p3l3igemG9iw,"Philadelphia, Pennsylvania",gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,45.76,FALSE,3ADEB21D63394BE18288,davidp_test@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,11/26/11,Cafe Monte,1,45.76
HasComments,N,Wireless Expenses for (903) 413-1573,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Yptbp6$p6GNwLLxw$ptzsX9H$shfg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,135.97,FALSE,7A3621E0B8224D70B16C,tande@visagemobile.com,TELEC,Telecom,N,135.97,USD,01/15/13,AT&T Mobility,1,135.97
ApprovedAmount,N,Fun Fest,AIRFR,gWnhNrzltcmakeqRCF20W4vBFvjiwvBS9hA,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2HpYs7R5gk7oK0pp20$p$pMZ841rQ,Airfare,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,927.32,FALSE,892E478515E34E02999C,marks@anybizbu.com,AIRFR,Airfare,N,927.32,USD,04/10/13,n/a,1,927.32
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aptekEMKH9bzviFe3PIvzUJtJA,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,044FC771661145AC891B,chrish@anybiz.com,OTHER,Other,N,10,USD,08/02/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,AIRFR,gWnhNrzltcmakeqRCF20W4vBFvjiwvBS9hA,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3aZwnRBFl2hyR7JZ$s5WlVpxrDzw,Airfare,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOx3xUmd6YEfJ9uRnRdxfNYkBxEA,"Newark apt - DELETED, New Jersey",gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,263.4,FALSE,27350B5ACBA743D88356,miket_test@anybizbu.com,AIRFR,Airfare,N,263.4,USD,10/25/11,United Airlines,1,263.4
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2auopqajSlBEHYpJ5YQZkbxLHoA,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,6DEAC07D48B243E78A12,chrish@anybiz.com,OTHER,Other,N,10,USD,08/24/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2ausse$sIb7cp2j3XPOxpjmC3$s2A,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,CA7B604EC6E24D188157,chrish@anybiz.com,OTHER,Other,N,10,USD,08/29/12,Tango Card,1,10
ApprovedAmount,F,Gift Card Purchase,BUSML,gWnhNrzltdBLfgkU$phmBuwlsL3Kq$sxcBIdQ,TRUE,TRUE,FALSE,FALSE,gWk7Lzqt0GpspHxTXy254GgN$pDx9Hxu7$slA,Business Meal (attendees),FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,37AC08F6D6584F6EA146,laurak@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,100,USD,04/21/16,n/a,1,100
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltdBmnxR0Gsi3WF7hQXV0BZ7FeWg,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0au1ckMvTFwtdUyY$s5nGI4pW0rg,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOwwEgfHJNvHFMYPbxw64lfKc$sNg,"Chicago, Illinois",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),486.73,FALSE,C6CF960FD3584824A722,ashleye@anybizbu.com,LODGA,Lodging,N,486.73,USD,03/05/15,Embassy Suites,1,486.73
ApprovedAmount,N,Web Service5,LNDRY,gWnhNrzltdRjW3DY87AgmBEMtHThc$p$sLnDg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2bOtcGRlegOeFuTQ1WILqyvi3sQ,Laundry,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,567,FALSE,16614FDC114345708396,astauffer@anybizbu.com,OTHER,Other,N,567,USD,02/04/13,Web Service5,1,567
HasComments,N,Gift Card Purchase,LUNCH,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1GpxaDHo$pIZiPz0JtNuklpYeoLg,Lunch,FALSE,TRUE,FALSE,FALSE,gWtbwiGzLwHRQefeuoLU9iFZmWTUtx2Cclw,"Dublin, IRELAND",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,2088.15,FALSE,3A0C913F7D1244909B88,wsadmin@anybizbu.com,MEALS,Meal,N,1500,EUR,03/19/14,n/a,1.3921,1500
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltcRDVSsR0fkUK$sJ53VEUTwSJNPw,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt3b51Z$sCT0tjUGakGQn52ulpX7NQ,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzOwwEgfHJNvHFMYPbxw64lfKc$sNg,"Chicago, Illinois",gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,1807.91,FALSE,CF73DBF2810E48ECA91A,kevinw_test@democoncur.com,LODGA,Lodging,N,1807.91,USD,11/17/11,Marriott Hotels,1,1807.91
HasComments,N,Gift Card Purchase,CELPH,gWnhNrzltdBbTC4Wl$pLWdAdDVe1oDcjGeNg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2apdeT5zEw8zJtKK5HKMaS9u9kQ,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwAEk5q1P$p0vHKfaAiqN0NlFkEA,"Bellevue, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,84.7,FALSE,14CC2FAD744D4AE0B190,jeremyl@anybiz.com,TELEC,Telecom,N,69,EUR,07/31/12,Telus,1.2275,69
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZ1bKjjCY4xniB68Iofof9hCiw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,5,FALSE,69A5971C3C5648A6A1BE,chrish@anybiz.com,OTHER,Other,N,5,USD,09/05/12,Tango Card,1,5
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2ap4roaCtsjSd3fWvjdyOpjcIdA,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,5,FALSE,7DADAD768F07496FA670,chrish@anybiz.com,OTHER,Other,N,5,USD,06/07/12,Tango Card,1,5
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1a5cp$p5dGmQfuPczGskvyHfvylQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,94BC063934CD4FFDB427,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Meal,DINNR,gWnhNrzltdBaiDNKjzehpDByvZwhFVywQXg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1aetc$pLqBBfaioc4xKTTuVEmpVg,Dinner,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPtQFTjFlNruJrlS6lKPgYo0zpRw,"Houston, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,D0B8D3F4A2734B31BACE,LachlanUser@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,08/29/13,Cafe Monte,1,45.76
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1apovX45bzQvdNH1n3c30vO9Z9A,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,A3C96E7DDD594A0A8624,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0GppcZEI10oX$pgFbTHgEKL$szUVw,Office Supplies,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,30,FALSE,866F420B4AC748F0A7D8,adamp@anybizbu.com,OFFIC,Office,N,30,USD,04/12/16,n/a,1,30
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2a5krMTN2s0GExoNbMcMP2DXXEg,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,91C93097B27E4B36987C,jeremyl@anybiz.com,OTHER,Other,N,10,USD,05/04/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,PARKG,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2GZgoXwG633e27IQOyldcndWLlA,Parking /Tolls,FALSE,TRUE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWrQbNQqsS$pg3EcuGaK6dpVebIAgN,Corporate Card CBCP,55.13,FALSE,9B0E2A0845B44399A934,alisonr@anybizbu.com,GRTRN,Ground Transportation,N,55.13,USD,02/15/13,MasterPark,1,55.13
ApprovedAmount,N,Gift Card Purchase,LODNG,gWnhNrzltdBmnxR0Gsi3WF7hQXV0BZ7FeWg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0aOhZ8JaF3i05h$s515CsirHoL9A,Hotel,FALSE,TRUE,FALSE,FALSE,gWtbwiGzBx3wuNWaf7Pi$p95RMUNLBd6B7vg,"Prague, CZECH REPUBLIC",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),519.26,FALSE,C7C53F3432384209A7A6,kevinapprover@anybizbu.com,LODGA,Lodging,N,12699,CZK,05/13/15,Hilton,0.040889834,12699
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HZZcIfH89QR$sBdGcjLDn34cLfw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,7EC60E775CC04F71891A,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (415) 465-3044,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2bJ8vFkYnl5$prC5$sZqApGJsD2DQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,525.04,FALSE,0AC208AEF750472981F3,jacob@nissan.com,TELEC,Telecom,N,525.04,USD,12/25/12,AT&T Mobility,1,525.04
HasComments,N,Meeting with client,BRKFT,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1bJsvF0RkrRSiC$s7QpVsM0JrQwg,Breakfast,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQAgApvo7QY7jRNNgg3AA1rQIg,"San Francisco, California",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,25,FALSE,3B8AC3B15DB74DCFAB2B,TboxAdmin@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,25,USD,10/11/13,Coffee Beans,1,25
ApprovedAmount,N,flip chart,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt0b$sperYvmvU25PfFKxCKTnZnDDA,Office Supplies,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwHMin2Zi8tdJeikk2xE00Lo00Q,"Bloomington, Minnesota",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,48A925AE89B843B1BA82,kevinapprover@anybizbu.com,OFFIC,Office,N,68.23,USD,06/18/15,Office Warehouse,1,68.23
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Guwm8Y$stMQC0yRCr1QCGxwLw$sQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,13031C1C58964C29A43A,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HpctwHgcr9Vy1oRB1KP7fHN7mg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,47026C512C8A41FCAF32,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GZwtRNNnf6dUhoKygHeMyAAumw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,D812430385F74999BFB3,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (415) 465-3044,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HZpeYLhoi8RA$s6674kHKL1$pgbQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,411.9,FALSE,7BF0833635414F9BB108,hans@zip.com,TELEC,Telecom,N,411.9,USD,07/25/12,AT&T Mobility,1,411.9
HasComments,N,Wireless Expenses for (415) 465-3044,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Hugr5UGuE1G88bhVFUy1PJwoCg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,411.9,FALSE,B099F20785334121A8F4,hans@zip.com,TELEC,Telecom,N,411.9,USD,07/25/12,AT&T Mobility,1,411.9
